Date Of Stop,Time Of Stop,Agency,SubAgency,Description,Location,Latitude,Longitude,Accident,Belts,Personal Injury,Property Damage,Fatal,Commercial License,HAZMAT,Commercial Vehicle,Alcohol,Work Zone,State,VehicleType,Year,Make,Model,Color,Violation Type,Charge,Article,Contributed To Accident,Race,Gender,Driver City,Driver State,DL State,Arrest Type,Geolocation
09/30/2014,09:25:00,MCP,"2nd district, Bethesda",DRIVING MOTOR VEHICLE OFF ROADWAY WHILE PASSING VEHICLE,RIVER RD @ GOLDSBORO RD S/B,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,BMW,328,BLUE,Citation,21-304(c),Transportation Article,No,WHITE,F,BETHESDA,MD,MD,A - Marked Patrol,
09/30/2014,09:24:00,MCP,"2nd district, Bethesda",DRIVING MOTOR VEHICLE OFF ROADWAY WHILE PASSING VEHICLE,RIVER RD @ GOLDSBORO RD S/B,,,No,No,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,1995,MERCURY,VILLAGER,GREEN,Citation,21-304(c),Transportation Article,No,HISPANIC,F,SILVER SPRING,MD,MD,A - Marked Patrol,
12/31/2014,01:22:00,MCP,"4th district, Wheaton",DRIVING VEHICLE WHILE UNDER THE INFLUENCE OF ALCOHOL,11441 AMHERST AVE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,TOYOTA,COROLLA,BLUE,Citation,21-902(a1),Transportation Article,No,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,
12/31/2014,01:22:00,MCP,"4th district, Wheaton",DRIVING WHILE IMPAIRED BY ALCOHOL,11441 AMHERST AVE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,TOYOTA,COROLLA,BLUE,Citation,21-902(b1),Transportation Article,No,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,
12/31/2014,01:22:00,MCP,"4th district, Wheaton",FAILURE OF DRIVER TO DRIVE TO CURB UPON SIGNAL BY POLICE VEH.,11441 AMHERST AVE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,TOYOTA,COROLLA,BLUE,Citation,21-405(b),Transportation Article,No,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,
12/31/2014,01:22:00,MCP,"4th district, Wheaton",RECKLESS DRIVING VEHICLE IN WANTON AND WILLFUL DISREGARD FOR SAFETY OF PERSONS AND PROPERTY,11441 AMHERST AVE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,TOYOTA,COROLLA,BLUE,Citation,21-901.1(a),Transportation Article,No,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,
03/31/2015,13:21:00,MCP,"3rd district, Silver Spring",EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH,SPENCERVILLE RD / SANTINI,39.1071483333333,-76.9398333333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,HOND,ACCORD,BLACK,Warning,21-801.1,Transportation Article,No,WHITE,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.1071483333333, -76.9398333333333)"
03/31/2015,13:18:00,MCP,"4th district, Wheaton",OPERATOR NOT RESTRAINED BY SEATBELT,GRANDVIEW AVE / ENNALLS AVE,39.0383916666667,-77.0542533333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1999,TOYT,COROLLA,RED,Citation,22-412.3(b),Transportation Article,No,ASIAN,F,WHEATON,MD,MD,A - Marked Patrol,"(39.0383916666667, -77.0542533333333)"
03/31/2015,13:17:00,MCP,"3rd district, Silver Spring",EXCEEDING MAXIMUM SPEED: 49 MPH IN A POSTED 40 MPH ZONE,UNIV BLVD E / GLENVILLE RD,39.0002683333333,-76.9956733333333,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,1998,HOND,4S,BROWN,Citation,21-801.1,Transportation Article,No,BLACK,F,SILVER SPRING,MD,MD,Q - Marked Laser,"(39.0002683333333, -76.9956733333333)"
03/31/2015,13:17:00,MCP,"4th district, Wheaton",FAILURE TO STOP AT STOP SIGN,BEL PRE RD / ARCTIC AVE,39.095315,-77.09278,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003,FORD,F350,GREEN,Citation,21-707(a),Transportation Article,No,ASIAN,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.095315, -77.09278)"
09/30/2014,09:18:00,MCP,"2nd district, Bethesda",DRIVING MOTOR VEHICLE OFF ROADWAY WHILE PASSING VEHICLE,RIVER RD @ GOLDSBORO RD S/B,,,No,No,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,2014,MERCEDES,ML350,BLUE,Citation,21-304(c),Transportation Article,No,WHITE,F,BETHESDA,MD,MD,A - Marked Patrol,
03/31/2015,13:10:00,MCP,"2nd district, Bethesda",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,NB OLD GEORGETOWN/495,39.01843,-77.12019,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2015,LEXUS,NX200T,WHITE,Warning,13-411(f),Transportation Article,No,WHITE,F,FULTON,MD,MD,A - Marked Patrol,"(39.01843, -77.12019)"
09/30/2014,09:16:00,MCP,"2nd district, Bethesda",DRIVING MOTOR VEHICLE OFF ROADWAY WHILE PASSING VEHICLE,RIVER RD @ GOLDSBORO RD S/B,,,No,No,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,2004,HONDA,ODYSSEY,BLUE,Citation,21-304(c),Transportation Article,No,WHITE,M,BETHESDA,MD,MD,A - Marked Patrol,
03/31/2015,13:10:00,MCP,"2nd district, Bethesda",DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,NB OLD GEORGETOWN/495,39.01843,-77.12019,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2015,LEXUS,NX200T,WHITE,Warning,13-411(d),Transportation Article,No,WHITE,F,FULTON,MD,MD,A - Marked Patrol,"(39.01843, -77.12019)"
03/31/2015,13:09:00,MCP,"4th district, Wheaton",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,ENNAILS AVE@ GRANDVIEW AVE,39.0400116666667,-77.0527716666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2013,FIAT,2S,RED,Warning,21-1124.2(d2),Transportation Article,No,OTHER,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0400116666667, -77.0527716666667)"
03/31/2015,13:04:00,MCP,"5th district, Germantown",DRIVING MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,FATHER HURLEY BLVD AND OBSERVATION,39.20211,-77.25294,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2002,TOYOTA,RAV4,GRAY,Citation,16-101(a),Transportation Article,No,HISPANIC,F,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.20211, -77.25294)"
09/30/2014,09:09:00,MCP,"2nd district, Bethesda",DRIVING MOTOR VEHICLE OFF ROADWAY WHILE PASSING VEHICLE,RIVER RD @ GOLDSBORO RD S/B,,,No,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,2011,NISSAN,ROGUE,RED,Citation,21-304(c),Transportation Article,No,HISPANIC,F,ARLINGTON,VA,VA,A - Marked Patrol,
09/30/2014,09:08:00,MCP,"2nd district, Bethesda",DRIVING MOTOR VEHICLE OFF ROADWAY WHILE PASSING VEHICLE,RIVER RD @ GOLDSBORO RD S/B,,,No,No,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,2003,NISSAN,XTERRA,YELLOW,Citation,21-304(c),Transportation Article,No,OTHER,M,BETHESDA,MD,MD,A - Marked Patrol,
03/31/2015,13:04:00,MCP,"5th district, Germantown",HOLDER OF LEARNER'S PERMIT DRIVING W/O REQ. SUPERVISION,FATHER HURLEY BLVD AND OBSERVATION,39.20211,-77.25294,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2002,TOYOTA,RAV4,GRAY,Citation,16-105(b1),Transportation Article,No,HISPANIC,F,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.20211, -77.25294)"
03/31/2015,13:03:00,MCP,"3rd district, Silver Spring",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,LINDEN LN @ WARREN ST,39.0095533333333,-77.0512016666667,No,No,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,2001,NISSAN,FRONTIER,GRAY,Citation,21-1124.2(d2),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0095533333333, -77.0512016666667)"
03/31/2015,12:59:00,MCP,"4th district, Wheaton",STOP LIGHTS (*),HEWITT AT RIPPLING BROOK,39.081185,-77.0567616666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,HOND,4S,SILVER,ESERO,64*,,No,ASIAN,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.081185, -77.0567616666667)"
03/31/2015,12:50:00,MCP,"3rd district, Silver Spring",EXCEEDING THE POSTED SPEED LIMIT OF 40 MPH,SB NEW HAMPSHIRE AVE / OAKLAWN DR,39.02541,-76.980465,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010,NISS,ALTIMA,WHITE,Warning,21-801.1,Transportation Article,No,HISPANIC,F,ADELPHI,MD,MD,A - Marked Patrol,"(39.02541, -76.980465)"
03/31/2015,12:49:00,MCP,"2nd district, Bethesda",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,355/MONTGOMERY AVE,39.18073,-77.2710316666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1995,TOYR,4S,WHITE,Citation,21-1124.2(d2),Transportation Article,No,WHITE,M,CHEVY CHASE,MD,MD,A - Marked Patrol,"(39.18073, -77.2710316666667)"
03/31/2015,12:48:00,MCP,Headquarters and Special Operations,FAILURE OF DR. TO MAKE LANE CHANGE TO AVAIL. LANE NOT IMMED. ADJ. TO STOPPED EMERG. VEH,SB I-270 / W GUDE DRIVE,39.0987083333333,-77.1782966666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2009,DODGE,AVENGER,SILVER,Citation,21-405(e1),Transportation Article,No,BLACK,F,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.0987083333333, -77.1782966666667)"
03/31/2015,12:48:00,MCP,Headquarters and Special Operations,FAILURE TO ATTACH VEHICLE REGISTRATION PLATES AT FRONT AND REAR,SB I-270 / W GUDE DRIVE,39.0987083333333,-77.1782966666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2009,DODGE,AVENGER,SILVER,Citation,13-411(a),Transportation Article,No,BLACK,F,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.0987083333333, -77.1782966666667)"
03/31/2015,12:48:00,MCP,Headquarters and Special Operations,FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,SB I-270 / W GUDE DRIVE,39.0987083333333,-77.1782966666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2009,DODGE,AVENGER,SILVER,Citation,13-409(b),Transportation Article,No,BLACK,F,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.0987083333333, -77.1782966666667)"
03/31/2015,12:48:00,MCP,"3rd district, Silver Spring",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,GEORGIA AVE @ KING ST,38.9865833333333,-77.026885,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2009,MAZDA,MAZDA6,BLACK,Warning,13-411(f),Transportation Article,No,BLACK,F,TAKOMA PARK,MD,MD,A - Marked Patrol,"(38.9865833333333, -77.026885)"
03/31/2015,12:48:00,MCP,"3rd district, Silver Spring",DRIVING/ATTEMPTING DRIVE MOTOR VEH. ON HWY W/O REQ. LICENSE AND AUTHORIZATION,NEW HAMPSHIRE AVE AT ADELPHI RD,39.011,-76.9778233333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2004,TOYOTA,COROLLA,GOLD,Citation,16-101(a),Transportation Article,No,BLACK,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.011, -76.9778233333333)"
09/30/2014,08:57:00,MCP,"2nd district, Bethesda",DRIVING MOTOR VEHICLE OFF ROADWAY WHILE PASSING VEHICLE,RIVER RD @ GOLDSBORO RD S/B,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014,AUDI,A6,SILVER,Citation,21-304(c),Transportation Article,No,WHITE,M,BETHESDA,MD,MD,A - Marked Patrol,
09/30/2014,08:56:00,MCP,"2nd district, Bethesda",DRIVING MOTOR VEHICLE OFF ROADWAY WHILE PASSING VEHICLE,RIVER RD @ GOLDSBORO RD S/B,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1991,MERCEDES,300SE,GOLD,Citation,21-304(c),Transportation Article,No,WHITE,F,POTOMAC,MD,MD,A - Marked Patrol,
03/31/2015,12:48:00,MCP,"3rd district, Silver Spring",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,NEW HAMPSHIRE AVE AT ADELPHI RD,39.011,-76.9778233333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2004,TOYOTA,COROLLA,GOLD,Citation,16-112(c),Transportation Article,No,BLACK,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.011, -76.9778233333333)"
03/31/2015,12:48:00,MCP,"3rd district, Silver Spring",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON SUSPENDED LICENSE AND PRIVILEGE,NEW HAMPSHIRE AVE AT ADELPHI RD,39.011,-76.9778233333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2004,TOYOTA,COROLLA,GOLD,Citation,16-303(c),Transportation Article,No,BLACK,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.011, -76.9778233333333)"
09/30/2014,08:54:00,MCP,"2nd district, Bethesda",DRIVER FAILURE TO STOP AT STOP SIGN LINE,FRIENDSHIP BLVD AT S PARK AVE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,MERZ,E350,SILVER,Citation,21-707(a),Transportation Article,No,WHITE,M,CHEVY CHASE,MD,MD,A - Marked Patrol,
09/30/2014,08:54:00,MCP,"2nd district, Bethesda",DRIVING MOTOR VEHICLE OFF ROADWAY WHILE PASSING VEHICLE,RIVER RD @ GOLDSBORO RD S/B,,,No,No,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,2006,LEXUS,GX470,WHITE,Citation,21-304(c),Transportation Article,No,WHITE,M,POTOMAC,MD,MD,A - Marked Patrol,
03/31/2015,12:48:00,MCP,"3rd district, Silver Spring","PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER 17-106, 26-204, 26-206, 27-103",NEW HAMPSHIRE AVE AT ADELPHI RD,39.011,-76.9778233333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2004,TOYOTA,COROLLA,GOLD,Citation,16-303(h),Transportation Article,No,BLACK,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.011, -76.9778233333333)"
09/30/2014,08:52:00,MCP,"2nd district, Bethesda",DRIVING MOTOR VEHICLE OFF ROADWAY WHILE PASSING VEHICLE,RIVER RD @ GOLDSBORO RD S/B,,,No,No,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,2013,ACURA,RDX,GRAY,Citation,21-304(c),Transportation Article,No,WHITE,F,POTOMAC,MD,MD,A - Marked Patrol,
03/31/2015,12:43:00,MCP,"4th district, Wheaton",DRIVING VEHICLE IN VIOLATION OF RESTRICTED LICENSE REQUIREMENT,NEW HAMPSHIRE AVE / RANDOLPH RD,39.0742566666667,-77.0024366666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1995,NISSAN,ALTIMA,PURPLE,Citation,16-113(h),Transportation Article,No,HISPANIC,M,BRENTWOOD,MD,MD,A - Marked Patrol,"(39.0742566666667, -77.0024366666667)"
03/31/2015,12:43:00,MCP,"4th district, Wheaton",MOTOR VEH. W/O REQUIRED STOP LAMPS EQUIPMENT,NEW HAMPSHIRE AVE / RANDOLPH RD,39.0742566666667,-77.0024366666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1995,NISSAN,ALTIMA,PURPLE,Warning,22-206(a),Transportation Article,No,HISPANIC,M,BRENTWOOD,MD,MD,A - Marked Patrol,"(39.0742566666667, -77.0024366666667)"
03/31/2015,12:42:00,MCP,Headquarters and Special Operations,"CLEARANCE 
LAMPS (*)",SHADY GROVE RD@MONT CO TRANSFER CNTR,39.1219933333333,-77.1723266666667,No,No,No,No,No,No,No,No,No,No,MD,25 - Utility Trailer,2006,CARRY ON,UTILITY,BLACK,ESERO,87*,,No,HISPANIC,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1219933333333, -77.1723266666667)"
03/31/2015,12:42:00,MCP,Headquarters and Special Operations,HAZARD WARNING LAMP (*),SHADY GROVE RD@MONT CO TRANSFER CNTR,39.1219933333333,-77.1723266666667,No,No,No,No,No,No,No,No,No,No,MD,25 - Utility Trailer,2006,CARRY ON,UTILITY,BLACK,ESERO,78*,,No,HISPANIC,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1219933333333, -77.1723266666667)"
03/31/2015,12:42:00,MCP,Headquarters and Special Operations,I.D. LAMP (*),SHADY GROVE RD@MONT CO TRANSFER CNTR,39.1219933333333,-77.1723266666667,No,No,No,No,No,No,No,No,No,No,MD,25 - Utility Trailer,2006,CARRY ON,UTILITY,BLACK,ESERO,88*,,No,HISPANIC,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1219933333333, -77.1723266666667)"
03/31/2015,12:42:00,MCP,Headquarters and Special Operations,"SIDE MARKER 
LAMP (*)",SHADY GROVE RD@MONT CO TRANSFER CNTR,39.1219933333333,-77.1723266666667,No,No,No,No,No,No,No,No,No,No,MD,25 - Utility Trailer,2006,CARRY ON,UTILITY,BLACK,ESERO,80*,,No,HISPANIC,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1219933333333, -77.1723266666667)"
03/31/2015,12:42:00,MCP,Headquarters and Special Operations,STOP LIGHTS (*),SHADY GROVE RD@MONT CO TRANSFER CNTR,39.1219933333333,-77.1723266666667,No,No,No,No,No,No,No,No,No,No,MD,25 - Utility Trailer,2006,CARRY ON,UTILITY,BLACK,ESERO,64*,,No,HISPANIC,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1219933333333, -77.1723266666667)"
03/31/2015,12:42:00,MCP,Headquarters and Special Operations,TAG LIGHTS (*),SHADY GROVE RD@MONT CO TRANSFER CNTR,39.1219933333333,-77.1723266666667,No,No,No,No,No,No,No,No,No,No,MD,25 - Utility Trailer,2006,CARRY ON,UTILITY,BLACK,ESERO,65*,,No,HISPANIC,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1219933333333, -77.1723266666667)"
03/31/2015,12:42:00,MCP,Headquarters and Special Operations,TAILLIGHTS (*),SHADY GROVE RD@MONT CO TRANSFER CNTR,39.1219933333333,-77.1723266666667,No,No,No,No,No,No,No,No,No,No,MD,25 - Utility Trailer,2006,CARRY ON,UTILITY,BLACK,ESERO,56*,,No,HISPANIC,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1219933333333, -77.1723266666667)"
09/30/2014,08:47:00,MCP,"2nd district, Bethesda",DRIVER FAILURE TO STOP AT STOP SIGN LINE,FRIENDSHIP BLVD AT S PARK AVE,,,No,No,No,No,No,No,No,No,No,No,DC,02 - Automobile,2006,MERC,ML350,"BLUE, DARK",Citation,21-707(a),Transportation Article,No,WHITE,F,WASHINGTON,DC,DC,A - Marked Patrol,
03/31/2015,12:42:00,MCP,Headquarters and Special Operations,TIRES,SHADY GROVE RD@MONT CO TRANSFER CNTR,39.1219933333333,-77.1723266666667,No,No,No,No,No,No,No,No,No,No,MD,25 - Utility Trailer,2006,CARRY ON,UTILITY,BLACK,ESERO,51,,No,HISPANIC,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1219933333333, -77.1723266666667)"
03/31/2015,12:42:00,MCP,Headquarters and Special Operations,TURN SIGNALS (*),SHADY GROVE RD@MONT CO TRANSFER CNTR,39.1219933333333,-77.1723266666667,No,No,No,No,No,No,No,No,No,No,MD,25 - Utility Trailer,2006,CARRY ON,UTILITY,BLACK,ESERO,71*,,No,HISPANIC,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1219933333333, -77.1723266666667)"
03/31/2015,12:42:00,MCP,"4th district, Wheaton",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,RANDOLPH / COLIE,39.054085,-77.086995,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014,HONDA,CRV,GRAY,Warning,21-201(a1),Transportation Article,No,OTHER,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.054085, -77.086995)"
12/31/2014,00:04:00,MCP,"4th district, Wheaton",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,BEL PRE RD @ ARCTIC AVE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1995,MERCEDES,S500,"BLUE, DARK",Citation,21-201(a1),Transportation Article,No,BLACK,M,GERMANTOWN,MD,MD,B - Unmarked Patrol,
12/31/2014,00:04:00,MCP,"4th district, Wheaton",DRIVER FAILURE TO STOP AT STOP SIGN LINE,BEL PRE RD @ ARCTIC AVE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1995,MERCEDES,S500,"BLUE, DARK",Citation,21-707(a),Transportation Article,No,BLACK,M,GERMANTOWN,MD,MD,B - Unmarked Patrol,
12/31/2014,00:04:00,MCP,"4th district, Wheaton",DRIVING  MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,BEL PRE RD @ ARCTIC AVE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1995,MERCEDES,S500,"BLUE, DARK",Citation,16-101(a),Transportation Article,No,BLACK,M,GERMANTOWN,MD,MD,B - Unmarked Patrol,
09/30/2014,08:43:00,MCP,"2nd district, Bethesda",DRIVING MOTOR VEHICLE OFF ROADWAY WHILE PASSING VEHICLE,RIVER RD @ GOLDSBORO RD S/B,,,No,No,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,2013,MERCEDES,GL450,SILVER,Citation,21-304(c),Transportation Article,No,WHITE,F,BETHESDA,MD,MD,A - Marked Patrol,
12/31/2014,00:04:00,MCP,"4th district, Wheaton",DRIVING VEH. WHILE WEARING EARPHONES,BEL PRE RD @ ARCTIC AVE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1995,MERCEDES,S500,"BLUE, DARK",Citation,21-1120(c),Transportation Article,No,BLACK,M,GERMANTOWN,MD,MD,B - Unmarked Patrol,
12/31/2014,00:04:00,MCP,"4th district, Wheaton",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON SUSPENDED LICENSE AND PRIVILEGE,BEL PRE RD @ ARCTIC AVE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1995,MERCEDES,S500,"BLUE, DARK",Citation,16-303(c),Transportation Article,No,BLACK,M,GERMANTOWN,MD,MD,B - Unmarked Patrol,
12/31/2014,00:04:00,MCP,"4th district, Wheaton","PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER 17-106, 26-204, 26-206, 27-103",BEL PRE RD @ ARCTIC AVE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1995,MERCEDES,S500,"BLUE, DARK",Citation,16-303(h),Transportation Article,No,BLACK,M,GERMANTOWN,MD,MD,B - Unmarked Patrol,
03/31/2015,12:42:00,MCP,"4th district, Wheaton",DRIVER MAKING PROHIBITED U-TURN ON CREST OF GRADE,RANDOLPH / COLIE,39.054085,-77.086995,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014,HONDA,CRV,GRAY,Citation,21-602(b),Transportation Article,No,OTHER,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.054085, -77.086995)"
03/31/2015,12:40:00,MCP,"3rd district, Silver Spring","DRIVING, ATTEMPTING TO DRIVE MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION",LINDEN LN @ WARREN ST,39.01139,-77.0565416666667,No,No,No,No,No,Yes,No,No,No,No,DC,02 - Automobile,2011,CHRYSER,4DR,MAROON,Citation,16-101(a),Transportation Article,No,BLACK,M,WASHINGTON,DC,DC,A - Marked Patrol,"(39.01139, -77.0565416666667)"
03/31/2015,12:40:00,MCP,"3rd district, Silver Spring",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,LINDEN LN @ WARREN ST,39.01139,-77.0565416666667,No,No,No,No,No,Yes,No,No,No,No,DC,02 - Automobile,2011,CHRYSER,4DR,MAROON,Citation,13-409(b),Transportation Article,No,BLACK,M,WASHINGTON,DC,DC,A - Marked Patrol,"(39.01139, -77.0565416666667)"
03/31/2015,12:40:00,MCP,"3rd district, Silver Spring",FAILURE TO STOP AT STOP SIGN,LINDEN LN @ WARREN ST,39.01139,-77.0565416666667,No,No,No,No,No,Yes,No,No,No,No,DC,02 - Automobile,2011,CHRYSER,4DR,MAROON,Citation,21-707(a),Transportation Article,No,BLACK,M,WASHINGTON,DC,DC,A - Marked Patrol,"(39.01139, -77.0565416666667)"
09/30/2014,08:41:00,MCP,"2nd district, Bethesda",DRIVING MOTOR VEHICLE OFF ROADWAY WHILE PASSING VEHICLE,RIVER RD @ GOLDSBORO RD S/B,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1999,TOYOTA,COROLLA,MAROON,Citation,21-304(c),Transportation Article,No,HISPANIC,F,SILVER SPRING,MD,MD,A - Marked Patrol,
09/30/2014,08:40:00,MCP,"2nd district, Bethesda",DRIVING MOTOR VEHICLE OFF ROADWAY WHILE PASSING VEHICLE,RIVER RD @ GOLDSBORO RD S/B,,,No,No,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,2005,LEXUS,RX330,SILVER,Citation,21-304(c),Transportation Article,No,OTHER,M,ROCKVILLE,MD,MD,A - Marked Patrol,
09/30/2014,08:39:00,MCP,"2nd district, Bethesda",DRIVING MOTOR VEHICLE OFF ROADWAY WHILE PASSING VEHICLE,RIVER RD @ GOLDSBORO RD S/B,,,No,No,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,2003,MAZD,TRIBUTE,MAROON,Citation,21-304(c),Transportation Article,No,WHITE,F,BETHESDA,MD,MD,A - Marked Patrol,
09/30/2014,08:37:00,MCP,"2nd district, Bethesda",DRIVING MOTOR VEHICLE OFF ROADWAY WHILE PASSING VEHICLE,RIVER RD @ GOLDSBORO RD S/B,,,No,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,2005,TOYOTA,PRIUS,BLUE,Citation,21-304(c),Transportation Article,No,HISPANIC,F,SILVER SPRING,MD,MD,A - Marked Patrol,
03/31/2015,12:40:00,MCP,"3rd district, Silver Spring","PERSON DRIVING MOTOR VEH. ON HWY., PUBLIC USE PROPERTY ON REVOKED OUT OF STATE LIC.",LINDEN LN @ WARREN ST,39.01139,-77.0565416666667,No,No,No,No,No,Yes,No,No,No,No,DC,02 - Automobile,2011,CHRYSER,4DR,MAROON,Citation,16-303(g),Transportation Article,No,BLACK,M,WASHINGTON,DC,DC,A - Marked Patrol,"(39.01139, -77.0565416666667)"
